Idade,Local de trabalho,Pontuação teste,Departmento,Distancia casa-trabalho,Educacao,Area,Possui carro,Subordinado,Satisfação com o ambiente no emprego atual,Genero,Horas voluntariado,Envolvimento com trabalho,Posicao,Cargo,Satisfação com emprego,Estado civil,Renda,Bonus de performance,Quantidade de empresas que trabalho,Maior de idade,Necessita de hora extra,Aumento de salario%,Performance na entrevista,Satisfação com a relação,Horas de trabalho padrão,Beneficios,Anos de experiencia,Horas de treinamento ultimo ano,Estilo de vida,Anos na última empresa,Anos na posição atual,Anos desde última promoção,Anos com a mesma gerência,Contratar
32,Misto,1018,Engenharia,3,Superior incompleto,Ciências das natureza,1,727,3,F,39,3,3,Diretor,4,Solteiro,11159,19373,3,1,Não,15,3,4,80,0,10,6,3,7,7,7,7,Não
47,Cliente,703,Vendas,14,Superior incompleto - cursando,Marketing,1,728,4,M,42,3,2,Vendedo senior,1,Solteiro,4960,11825,2,1,Não,12,3,4,80,0,20,2,3,7,7,1,7,Não
40,Misto,580,Vendas,5,Superior incompleto - cursando,Ciências das natureza,1,729,4,M,48,2,3,Vendedo senior,1,Casado,10475,23772,5,1,Sim,21,4,3,80,1,20,2,3,18,13,1,12,Não
53,Misto,970,Engenharia,7,Superior completo,Ciências das natureza,1,730,3,M,59,4,4,Diretor,3,Casado,14814,13514,3,1,Não,19,3,3,80,0,32,3,3,5,1,1,3,Não
41,Misto,427,RH,10,Superior incompleto - cursando,Ciências humanas,1,731,2,M,73,2,5,Gerente,4,Divorciado,19141,8861,3,1,Não,15,3,2,80,3,23,2,2,21,6,12,6,Não
60,Cliente,1179,Vendas,16,Superior incompleto - cursando,Marketing,1,732,1,M,84,3,2,Vendedo senior,1,Solteiro,5405,11924,8,1,Não,14,3,4,80,0,10,1,3,2,2,2,2,Não
27,Misto,294,Engenharia,10,Superior incompleto,Ciências das natureza,1,733,4,M,32,3,3,Supervisor,1,Divorciado,8793,4809,1,1,Não,21,4,3,80,2,9,4,2,9,7,1,7,Não
41,Misto,314,RH,1,Superior completo,Ciências humanas,1,734,4,M,59,2,5,Gerente,3,Casado,19189,19562,1,1,Não,12,3,2,80,1,22,3,3,22,7,2,10,Não
50,Escritório,316,Vendas,8,Superior incompleto - cursando,Marketing,1,738,4,M,54,3,1,Vendedor junior,2,Casado,3875,9983,7,1,Não,15,3,4,80,1,4,2,3,2,2,2,2,Não
36,Misto,427,Engenharia,8,Superior completo,Ciências das natureza,1,742,1,F,63,4,3,Diretor,1,Casado,11713,20335,9,1,Não,14,3,1,80,1,10,2,3,8,7,0,5,Não
38,Escritório,168,Engenharia,1,Superior completo,Ciências das natureza,1,743,3,F,81,3,3,Supervisor,3,Solteiro,7861,15397,4,1,Sim,14,3,4,80,0,10,4,4,1,0,0,0,Não
44,Cliente,381,Engenharia,24,Superior completo,Medicina,1,744,1,M,49,1,1,Tecnico,3,Solteiro,3708,2104,2,1,Não,14,3,3,80,0,9,5,3,5,2,1,4,Não
47,Misto,217,Vendas,3,Superior completo,Medicina,1,746,4,F,49,3,4,Vendedo senior,3,Divorciado,13770,10225,9,1,Sim,12,3,4,80,2,28,2,2,22,2,11,13,Não
30,Misto,501,Vendas,27,Pós-gradução,Marketing,1,747,3,M,99,3,2,Vendedo senior,4,Divorciado,5304,25275,7,1,Não,23,4,4,80,1,10,2,2,8,7,7,7,Não
29,Cliente,1396,Vendas,10,Superior completo,Ciências das natureza,1,749,3,M,99,3,1,Vendedor junior,3,Solteiro,2642,2755,1,1,Não,11,3,3,80,0,1,6,3,1,0,0,0,Não
43,Misto,775,Vendas,15,Superior completo,Ciências das natureza,1,754,4,M,47,2,2,Vendedo senior,4,Casado,6804,23683,3,1,Não,18,3,3,80,1,7,5,3,2,2,2,2,Não
34,Misto,970,Engenharia,8,Superior incompleto,Medicina,1,757,2,F,96,3,2,Analista,3,Solteiro,6142,7360,3,1,Não,11,3,4,80,0,10,2,3,5,1,4,3,Não
23,Misto,650,Engenharia,9,Médio completo,Medicina,1,758,2,M,37,3,1,Tecnico,1,Casado,2500,4344,1,1,Não,14,3,4,80,1,5,2,4,4,3,0,2,Não
39,Misto,141,RH,3,Superior completo,Ciências humanas,1,760,3,F,44,4,2,Assistente,2,Casado,6389,18767,9,1,Não,15,3,3,80,1,12,3,1,8,3,3,6,Não
56,Misto,832,Engenharia,9,Superior completo,Medicina,1,762,3,M,81,3,4,Analista,4,Casado,11103,20420,7,1,Não,11,3,3,80,0,30,1,2,10,7,1,1,Não
40,Misto,804,Engenharia,2,Médio completo,Medicina,1,763,4,F,86,2,1,Engenheiro,4,Solteiro,2342,22929,0,1,Sim,20,4,4,80,0,5,2,2,4,2,2,3,Não
27,Misto,975,Engenharia,7,Superior completo,Medicina,1,764,4,F,55,2,2,Analista,1,Solteiro,6811,23398,8,1,Não,19,3,1,80,0,9,2,1,7,6,0,7,Não
29,Misto,1090,Vendas,10,Superior completo,Marketing,1,766,4,M,83,3,1,Vendedor junior,2,Divorciado,2297,17967,1,1,Não,14,3,4,80,2,2,2,3,2,2,2,2,Não
53,Escritório,346,Engenharia,6,Superior completo,Ciências das natureza,1,769,4,M,86,3,2,Tecnico,4,Solteiro,2450,10919,2,1,Não,17,3,4,80,0,19,4,3,2,2,2,2,Não
35,Cliente,1225,Engenharia,2,Superior incompleto - cursando,Ciências das natureza,1,771,4,F,61,3,2,Analista,1,Divorciado,5093,4761,2,1,Não,11,3,1,80,1,16,2,4,1,0,0,0,Não
32,Misto,430,Engenharia,24,Superior incompleto - cursando,Ciências das natureza,1,772,1,M,80,3,2,Tecnico,4,Casado,5309,21146,1,1,Não,15,3,4,80,2,10,2,3,10,8,4,7,Não
38,Misto,268,Engenharia,2,Pós-gradução,Medicina,1,773,4,M,92,3,1,Engenheiro,3,Casado,3057,20471,6,1,Sim,13,3,2,80,1,6,0,1,1,0,0,1,Não
34,Misto,167,Engenharia,8,Pós-gradução,Ciências das natureza,1,775,2,F,32,3,2,Supervisor,1,Divorciado,5121,4187,3,1,Não,14,3,3,80,1,7,3,3,0,0,0,0,Não
52,Misto,621,Vendas,3,Superior incompleto - cursando,Marketing,1,776,3,M,31,2,4,Gerente,1,Casado,16856,10084,1,1,Não,11,3,1,80,0,34,3,4,34,6,1,16,Não
25,Misto,883,Vendas,26,Médio completo,Medicina,1,781,3,F,32,3,2,Vendedo senior,4,Solteiro,6180,22807,1,1,Não,23,4,2,80,0,6,5,2,6,5,1,4,Não
45,Misto,954,Vendas,2,Superior incompleto,Faculdade Técnica,1,783,2,M,46,1,2,Vendedor junior,3,Solteiro,6632,12388,0,1,Não,13,3,1,80,0,9,3,3,8,7,3,1,Não
23,Misto,310,Engenharia,10,Médio completo,Medicina,1,784,1,M,79,4,1,Engenheiro,3,Solteiro,3505,19630,1,1,Não,18,3,4,80,0,2,3,3,2,2,0,2,Não
34,Escritório,304,Vendas,2,Superior completo,Outros,1,786,4,M,60,3,2,Vendedo senior,4,Solteiro,6274,18686,1,1,Não,22,4,3,80,0,6,5,3,6,5,1,4,Não
36,Escritório,1434,Vendas,8,Superior incompleto - cursando,Ciências das natureza,1,789,1,M,76,2,3,Vendedo senior,1,Solteiro,7587,14229,1,1,Não,15,3,2,80,0,10,1,3,10,7,0,9,Não
52,Cliente,715,Engenharia,19,Superior incompleto - cursando,Medicina,1,791,4,M,41,3,1,Engenheiro,4,Casado,4258,26589,0,1,Não,18,3,1,80,1,5,3,3,4,3,1,2,Não
26,Misto,575,Engenharia,1,Superior incompleto,Ciências das natureza,1,792,1,F,71,1,1,Tecnico,4,Divorciado,4364,5288,3,1,Não,14,3,1,80,1,5,2,3,2,2,2,0,Não
29,Misto,657,Engenharia,27,Superior completo,Medicina,1,793,2,F,66,3,2,Analista,3,Casado,4335,25549,4,1,Não,12,3,1,80,1,11,3,2,8,7,1,1,Não
34,Misto,182,Engenharia,1,Superior incompleto - cursando,Ciências das natureza,1,797,2,F,72,4,1,Engenheiro,4,Solteiro,3280,13551,2,1,Não,16,3,3,80,0,10,2,3,4,2,1,3,Não
54,Cliente,376,Engenharia,19,Superior incompleto - cursando,Medicina,1,799,4,F,95,3,2,Supervisor,1,Divorciado,5485,22670,9,1,Sim,11,3,2,80,2,9,4,3,5,3,1,4,Não
27,Misto,829,Vendas,8,Médio completo,Marketing,1,800,3,M,84,3,2,Vendedo senior,4,Casado,4342,24008,0,1,Não,19,3,2,80,1,5,3,3,4,2,1,1,Não
37,Cliente,571,Engenharia,10,Médio completo,Ciências das natureza,1,802,4,F,82,3,1,Engenheiro,1,Divorciado,2782,19905,0,1,Sim,13,3,2,80,2,6,3,2,5,3,4,3,Não
38,Misto,240,Engenharia,2,Superior incompleto - cursando,Ciências das natureza,1,803,1,F,75,4,2,Supervisor,1,Solteiro,5980,26085,6,1,Sim,12,3,4,80,0,17,2,3,15,7,4,12,Não
34,Misto,121,Engenharia,2,Superior incompleto - cursando,Medicina,1,804,3,F,86,2,1,Engenheiro,1,Solteiro,4381,7530,1,1,Não,11,3,3,80,0,6,3,3,6,5,1,3,Não
35,Misto,384,Vendas,8,Superior incompleto - cursando,Ciências das natureza,1,805,1,F,72,3,1,Vendedor junior,4,Casado,2572,20317,1,1,Não,16,3,2,80,1,3,1,2,3,2,0,2,Não
30,Cliente,921,Engenharia,1,Superior completo,Ciências das natureza,1,806,4,M,38,1,1,Tecnico,3,Casado,3833,24375,3,1,Não,21,4,3,80,2,7,2,3,2,2,0,2,Não
40,Misto,791,Engenharia,2,Superior incompleto,Medicina,1,807,3,F,38,4,2,Analista,2,Casado,4244,9931,1,1,Não,24,4,4,80,1,8,2,3,8,7,3,7,Não
34,Cliente,1111,Vendas,8,Superior incompleto,Ciências das natureza,1,808,3,F,93,3,2,Vendedo senior,1,Casado,6500,13305,5,1,Não,17,3,2,80,1,6,1,3,3,2,1,2,Não
42,Escritório,570,Engenharia,8,Superior completo,Ciências das natureza,1,809,2,M,66,3,5,Gerente,4,Divorciado,18430,16225,1,1,Não,13,3,2,80,1,24,4,2,24,7,14,9,Não
24,Misto,1092,Engenharia,9,Superior completo,Ciências das natureza,1,812,3,M,60,2,1,Tecnico,2,Divorciado,2694,26551,1,1,Não,11,3,3,80,3,1,4,3,1,0,0,0,Não
52,Misto,1325,Engenharia,11,Superior incompleto - cursando,Ciências das natureza,1,813,4,F,82,3,2,Tecnico,3,Casado,3149,21821,8,1,Não,20,4,2,80,1,9,3,3,5,2,1,4,Não
50,Misto,691,Engenharia,2,Superior completo,Medicina,1,815,3,M,64,3,4,Diretor,3,Casado,17639,6881,5,1,Não,16,3,4,80,0,30,3,3,4,3,0,3,Não
33,Misto,213,Engenharia,7,Superior completo,Medicina,1,817,3,M,49,3,3,Diretor,3,Casado,11691,25995,0,1,Não,11,3,4,80,0,14,3,4,13,9,3,7,Não
47,Misto,202,Engenharia,2,Superior incompleto,Outros,1,820,3,F,33,3,4,Gerente,4,Casado,16752,12982,1,1,Sim,11,3,3,80,1,26,3,2,26,14,3,0,Não
36,Misto,676,Engenharia,1,Superior completo,Outros,1,823,3,F,35,3,2,Supervisor,2,Casado,5228,23361,0,1,Não,15,3,1,80,1,10,2,3,9,7,0,5,Não
29,Misto,1252,Engenharia,23,Superior incompleto,Ciências das natureza,1,824,3,M,81,4,1,Engenheiro,3,Casado,2700,23779,1,1,Não,24,4,3,80,1,10,3,3,10,7,0,7,Não
35,Misto,1258,Engenharia,1,Superior incompleto - cursando,Ciências das natureza,1,826,4,F,40,4,1,Engenheiro,3,Solteiro,2506,13301,3,1,Não,13,3,3,80,0,7,0,3,2,2,2,2,Não
42,Misto,932,Engenharia,1,Superior incompleto,Ciências das natureza,1,827,4,F,43,2,2,Supervisor,4,Casado,6062,4051,9,1,Sim,13,3,4,80,1,8,4,3,4,3,0,2,Não
36,Misto,1041,RH,13,Superior completo,Ciências humanas,1,829,3,M,36,3,1,Assistente,2,Casado,2143,25527,4,1,Não,13,3,2,80,1,8,2,3,5,2,0,4,Não
32,Cliente,859,Engenharia,4,Superior completo,Ciências das natureza,1,830,3,F,98,2,2,Supervisor,3,Casado,6162,19124,1,1,Não,12,3,3,80,1,14,3,3,14,13,6,8,Não
40,Misto,720,Engenharia,16,Superior incompleto - cursando,Medicina,1,832,1,M,51,2,2,Tecnico,3,Solteiro,5094,11983,6,1,Não,14,3,4,80,0,10,6,3,1,0,0,0,Não
30,Misto,946,Engenharia,2,Superior completo,Medicina,1,833,3,F,52,2,2,Supervisor,4,Solteiro,6877,20234,5,1,Sim,24,4,2,80,0,12,4,2,0,0,0,0,Não
45,Misto,252,Engenharia,2,Superior completo,Ciências das natureza,1,834,2,F,95,2,1,Engenheiro,3,Solteiro,2274,6153,1,1,Não,14,3,4,80,0,1,3,3,1,0,0,0,Não
42,Cliente,933,Engenharia,29,Superior completo,Ciências das natureza,1,836,2,M,98,3,2,Supervisor,2,Casado,4434,11806,1,1,Não,13,3,4,80,1,10,3,2,9,8,7,8,Não
38,Cliente,471,Engenharia,12,Superior completo,Ciências das natureza,1,837,1,M,45,2,2,Analista,1,Divorciado,6288,4284,2,1,Não,15,3,3,80,1,13,3,2,4,3,1,2,Não
34,Misto,702,Engenharia,16,Superior incompleto - cursando,Ciências das natureza,1,838,3,F,100,2,1,Engenheiro,4,Solteiro,2553,8306,1,1,Não,16,3,3,80,0,6,3,3,5,2,1,3,Não
43,Misto,589,Engenharia,14,Superior incompleto,Ciências das natureza,1,843,2,M,94,3,4,Diretor,1,Casado,17159,5200,6,1,Não,24,4,3,80,1,22,3,3,4,1,1,0,Não
27,Misto,269,Engenharia,5,Médio completo,Faculdade Técnica,1,844,3,M,42,2,3,Diretor,4,Divorciado,12808,8842,1,1,Sim,16,3,2,80,1,9,3,3,9,8,0,8,Não
35,Misto,950,Engenharia,7,Superior completo,Outros,1,845,3,M,59,3,3,Supervisor,3,Solteiro,10221,18869,3,1,Não,21,4,2,80,0,17,3,4,8,5,1,6,Não
28,Misto,760,Vendas,2,Superior incompleto - cursando,Marketing,1,846,2,F,81,3,2,Vendedo senior,2,Casado,4779,3698,1,1,Sim,20,4,1,80,0,8,2,3,8,7,7,5,Não
34,Escritório,829,RH,3,Superior incompleto,Ciências humanas,1,847,3,M,88,3,1,Assistente,4,Casado,3737,2243,0,1,Não,19,3,3,80,1,4,1,1,3,2,0,2,Não
27,Misto,443,Engenharia,3,Superior completo,Medicina,1,850,4,M,50,3,1,Engenheiro,4,Casado,1706,16571,1,1,Não,11,3,3,80,3,0,6,2,0,0,0,0,Não
51,Misto,1318,Vendas,26,Superior incompleto - cursando,Marketing,1,851,1,F,66,3,4,Gerente,3,Casado,16307,5594,2,1,Não,14,3,3,80,1,29,2,2,20,6,4,17,Não
44,Misto,625,Engenharia,4,Superior completo,Medicina,1,852,4,M,50,3,2,Analista,2,Solteiro,5933,5197,9,1,Não,12,3,4,80,0,10,2,2,5,2,2,3,Não
25,Misto,180,Engenharia,2,Médio completo,Medicina,1,854,1,M,65,4,1,Engenheiro,1,Solteiro,3424,21632,7,1,Não,13,3,3,80,0,6,3,2,4,3,0,1,Não
33,Misto,586,Vendas,1,Superior completo,Medicina,1,855,1,M,48,4,2,Vendedo senior,1,Divorciado,4037,21816,1,1,Não,22,4,1,80,1,9,5,3,9,8,0,8,Não
35,Misto,1343,Engenharia,27,Médio completo,Medicina,1,856,3,F,53,2,1,Engenheiro,1,Solteiro,2559,17852,1,1,Não,11,3,4,80,0,6,3,2,6,5,1,1,Não
36,Misto,928,Vendas,1,Superior incompleto,Ciências das natureza,1,857,2,M,56,3,2,Vendedo senior,4,Casado,6201,2823,1,1,Sim,14,3,4,80,1,18,1,2,18,14,4,11,Não
32,Cliente,117,Vendas,13,Superior incompleto - cursando,Ciências das natureza,1,859,2,M,73,3,2,Vendedo senior,4,Divorciado,4403,9250,2,1,Não,11,3,3,80,1,8,3,2,5,2,0,3,Não
30,Misto,1012,Engenharia,5,Superior incompleto - cursando,Ciências das natureza,1,861,2,M,75,2,1,Engenheiro,4,Divorciado,3761,2373,9,1,Não,12,3,2,80,1,10,3,2,5,4,0,3,Não
53,Misto,661,Vendas,7,Superior incompleto,Marketing,1,862,1,F,78,2,3,Vendedo senior,4,Casado,10934,20715,7,1,Sim,18,3,4,80,1,35,3,3,5,2,0,4,Não
45,Misto,930,Vendas,9,Superior completo,Marketing,1,864,4,M,74,3,3,Vendedo senior,1,Divorciado,10761,19239,4,1,Sim,12,3,3,80,1,18,2,3,5,4,0,2,Não
32,Cliente,638,Engenharia,8,Superior incompleto,Medicina,1,865,3,F,91,4,2,Engenheiro,3,Casado,5175,22162,5,1,Não,12,3,3,80,1,9,3,2,5,3,1,3,Não
52,Misto,890,Engenharia,25,Superior incompleto - cursando,Medicina,1,867,3,F,81,2,4,Supervisor,4,Casado,13826,19028,3,1,Não,22,4,3,80,0,31,3,3,9,8,0,0,Não
37,Misto,342,Vendas,16,Superior incompleto - cursando,Marketing,1,868,4,M,66,2,2,Vendedo senior,3,Divorciado,6334,24558,4,1,Não,19,3,4,80,2,9,2,3,1,0,0,0,Não
28,Misto,1169,RH,8,Superior incompleto,Medicina,1,869,2,M,63,2,1,Assistente,4,Divorciado,4936,23965,1,1,Não,13,3,4,80,1,6,6,3,5,1,0,4,Não
22,Misto,1230,Engenharia,1,Superior incompleto,Ciências das natureza,1,872,4,M,33,2,2,Supervisor,4,Casado,4775,19146,6,1,Não,22,4,1,80,2,4,2,1,2,2,2,2,Não
44,Cliente,986,Engenharia,8,Superior incompleto - cursando,Ciências das natureza,1,874,1,M,62,4,1,Tecnico,4,Casado,2818,5044,2,1,Sim,24,4,3,80,1,10,2,2,3,2,0,2,Não
42,Misto,1271,Engenharia,2,Médio completo,Medicina,1,875,2,M,35,3,1,Engenheiro,4,Solteiro,2515,9068,5,1,Sim,14,3,4,80,0,8,2,3,2,1,2,2,Não
36,Misto,1278,RH,8,Superior completo,Ciências das natureza,1,878,1,M,77,2,1,Assistente,1,Casado,2342,8635,0,1,Não,21,4,3,80,0,6,3,3,5,4,0,3,Não
25,Misto,141,Vendas,3,Médio completo,Outros,1,879,3,M,98,3,2,Vendedo senior,1,Casado,4194,14363,1,1,Sim,18,3,4,80,0,5,3,3,5,3,0,3,Não
35,Escritório,607,Engenharia,9,Superior completo,Ciências das natureza,1,880,4,F,66,2,3,Supervisor,3,Casado,10685,23457,1,1,Sim,20,4,2,80,1,17,2,3,17,14,5,15,Não
32,Misto,300,Engenharia,1,Superior completo,Ciências das natureza,1,882,4,M,61,3,1,Tecnico,4,Divorciado,2314,9148,0,1,Não,12,3,2,80,1,4,2,3,3,0,0,2,Não
25,Misto,583,Vendas,4,Médio completo,Marketing,1,885,3,M,87,2,2,Vendedo senior,1,Casado,4256,18154,1,1,Não,12,3,1,80,0,5,1,4,5,2,0,3,Não
49,Escritório,1418,Engenharia,1,Superior completo,Faculdade Técnica,1,887,3,F,36,3,1,Engenheiro,1,Casado,3580,10554,2,1,Não,16,3,2,80,1,7,2,3,4,2,0,2,Não
24,Cliente,1269,Engenharia,4,Médio completo,Ciências das natureza,1,888,1,M,46,2,1,Tecnico,4,Casado,3162,10778,0,1,Não,17,3,4,80,0,6,2,2,5,2,3,4,Não
32,Misto,379,Vendas,5,Superior incompleto,Ciências das natureza,1,889,2,M,48,3,2,Vendedo senior,2,Casado,6524,8891,1,1,Não,14,3,4,80,1,10,3,3,10,8,5,3,Não
38,Misto,395,Vendas,9,Superior completo,Marketing,1,893,2,M,98,2,1,Vendedor junior,2,Casado,2899,12102,0,1,Não,19,3,4,80,1,3,3,3,2,2,1,2,Não
42,Misto,1265,Engenharia,3,Superior completo,Ciências das natureza,1,894,3,F,95,4,2,Tecnico,4,Casado,5231,23726,2,1,Sim,13,3,2,80,1,17,1,2,5,3,1,3,Não
31,Misto,1222,Engenharia,11,Superior incompleto - cursando,Ciências das natureza,1,895,4,M,48,3,1,Engenheiro,4,Casado,2356,14871,3,1,Sim,19,3,2,80,1,8,2,3,6,4,0,2,Não
53,Misto,868,Vendas,8,Superior completo,Marketing,1,897,1,M,73,3,4,Vendedo senior,4,Casado,11836,22789,5,1,Não,14,3,3,80,1,28,3,3,2,0,2,2,Não
35,Cliente,672,Engenharia,25,Superior completo,Faculdade Técnica,1,899,4,M,78,2,3,Supervisor,2,Casado,10903,9129,3,1,Não,16,3,1,80,0,16,2,3,13,10,4,8,Não
37,Misto,1231,Vendas,21,Superior incompleto,Medicina,1,900,3,F,54,3,1,Vendedor junior,4,Casado,2973,21222,5,1,Não,15,3,2,80,1,10,3,3,5,4,0,0,Não
53,Cliente,102,Engenharia,23,Superior incompleto - cursando,Ciências das natureza,1,901,4,F,72,3,4,Diretor,4,Solteiro,14275,20206,6,1,Não,18,3,3,80,0,33,0,3,12,9,3,8,Não
43,Misto,422,Engenharia,1,Superior completo,Ciências das natureza,1,902,4,F,33,3,2,Analista,4,Casado,5562,21782,4,1,Não,13,3,2,80,1,12,2,2,5,2,2,2,Não
47,Escritório,249,Vendas,2,Superior incompleto,Marketing,1,903,3,F,35,3,2,Vendedo senior,4,Casado,4537,17783,0,1,Sim,22,4,1,80,1,8,2,3,7,6,7,7,Não
37,Escritório,1252,Vendas,19,Superior incompleto,Medicina,1,904,1,M,32,3,3,Vendedo senior,2,Solteiro,7642,4814,1,1,Sim,13,3,4,80,0,10,2,3,10,0,0,9,Não
50,Misto,881,Engenharia,2,Superior incompleto - cursando,Ciências das natureza,1,905,1,M,98,3,4,Gerente,1,Divorciado,17924,4544,1,1,Não,11,3,4,80,1,31,3,3,31,6,14,7,Não
39,Misto,1383,RH,2,Superior completo,Ciências das natureza,1,909,4,F,42,2,2,Assistente,4,Casado,5204,7790,8,1,Não,11,3,3,80,2,13,2,3,5,4,0,4,Não
33,Misto,1075,RH,3,Superior incompleto,Ciências humanas,1,910,4,M,57,3,1,Assistente,2,Divorciado,2277,22650,3,1,Sim,11,3,3,80,1,7,4,4,4,3,0,3,Não
29,Misto,1086,Engenharia,7,Médio completo,Medicina,1,912,1,F,62,2,1,Tecnico,4,Divorciado,2532,6054,6,1,Não,14,3,3,80,3,8,5,3,4,3,0,3,Não
44,Misto,661,Engenharia,9,Superior incompleto,Ciências das natureza,1,913,2,M,61,3,1,Engenheiro,1,Casado,2559,7508,1,1,Sim,13,3,4,80,0,8,0,3,8,7,7,1,Não
28,Misto,821,Vendas,5,Superior incompleto - cursando,Medicina,1,916,1,M,98,3,2,Vendedo senior,4,Solteiro,4908,24252,1,1,Não,14,3,2,80,0,4,3,3,4,2,0,2,Não
43,Misto,177,Engenharia,8,Superior completo,Ciências das natureza,1,920,1,F,55,3,2,Supervisor,2,Divorciado,4765,23814,4,1,Não,21,4,3,80,1,4,2,4,1,0,0,0,Não
36,Misto,1425,Engenharia,14,Médio completo,Ciências das natureza,1,924,3,M,68,3,2,Analista,4,Casado,6586,4821,0,1,Sim,17,3,1,80,1,17,2,2,16,8,4,11,Não
47,Misto,1454,Vendas,2,Superior incompleto - cursando,Ciências das natureza,1,925,4,F,65,2,1,Vendedor junior,4,Solteiro,3294,13137,1,1,Sim,18,3,1,80,0,3,3,2,3,2,1,2,Não
28,Misto,995,Engenharia,9,Superior completo,Medicina,1,930,3,F,77,3,1,Engenheiro,3,Divorciado,2377,9834,5,1,Não,18,3,2,80,1,6,2,3,2,2,2,2,Não
27,Misto,618,Engenharia,4,Superior completo,Ciências das natureza,1,933,2,F,76,3,1,Engenheiro,3,Solteiro,2318,17808,1,1,Não,19,3,3,80,0,1,2,3,1,1,0,0,Não
34,Misto,546,Engenharia,10,Superior completo,Ciências das natureza,1,934,2,M,83,3,1,Tecnico,2,Divorciado,2008,6896,1,1,Não,14,3,2,80,2,1,3,3,1,0,1,0,Não
42,Misto,462,Vendas,14,Superior incompleto,Medicina,1,936,3,F,68,2,2,Vendedo senior,3,Solteiro,6244,7824,7,1,Não,17,3,1,80,0,10,6,3,5,4,0,3,Não
33,Misto,1198,Engenharia,1,Superior incompleto - cursando,Outros,1,939,3,M,100,2,1,Engenheiro,1,Solteiro,2799,3339,3,1,Sim,11,3,2,80,0,6,1,3,3,2,0,2,Não
58,Misto,1272,Engenharia,5,Superior completo,Faculdade Técnica,1,940,3,F,37,2,3,Analista,2,Divorciado,10552,9255,2,1,Sim,13,3,4,80,1,24,3,3,6,0,0,4,Não
31,Misto,154,Vendas,7,Superior incompleto - cursando,Ciências das natureza,1,941,2,M,41,2,1,Vendedor junior,3,Casado,2329,11737,3,1,Não,15,3,2,80,0,13,2,4,7,7,5,2,Não
35,Misto,1137,Engenharia,21,Médio completo,Ciências das natureza,1,942,4,F,51,3,2,Analista,4,Casado,4014,19170,1,1,Sim,25,4,4,80,1,10,2,1,10,6,0,7,Não
49,Misto,527,Engenharia,8,Superior incompleto,Outros,1,944,1,F,51,3,3,Tecnico,2,Casado,7403,22477,4,1,Não,11,3,3,80,1,29,3,2,26,9,1,7,Não
48,Escritório,1469,Engenharia,20,Superior incompleto - cursando,Medicina,1,945,4,M,51,3,1,Engenheiro,3,Casado,2259,5543,4,1,Não,17,3,1,80,2,13,2,2,0,0,0,0,Não
31,Misto,1188,Vendas,20,Superior incompleto,Marketing,1,947,4,F,45,3,2,Vendedo senior,3,Casado,6932,24406,1,1,Não,13,3,4,80,1,9,2,2,9,8,0,0,Não
36,Misto,188,Engenharia,7,Superior incompleto - cursando,Outros,1,949,2,M,65,3,1,Engenheiro,4,Solteiro,4678,23293,2,1,Não,18,3,3,80,0,8,6,3,6,2,0,1,Não
38,Escritório,1333,Engenharia,1,Superior completo,Faculdade Técnica,1,950,4,F,80,3,3,Diretor,1,Casado,13582,16292,1,1,Não,13,3,2,80,1,15,3,3,15,12,5,11,Não
32,Misto,1184,Engenharia,1,Superior completo,Ciências das natureza,1,951,3,F,70,2,1,Tecnico,2,Casado,2332,3974,6,1,Não,20,4,3,80,0,5,3,3,3,0,0,2,Não
40,Cliente,658,Vendas,10,Superior incompleto - cursando,Marketing,1,954,1,M,67,2,3,Vendedo senior,2,Divorciado,9705,20652,2,1,Não,12,3,2,80,1,11,2,2,1,0,0,0,Não
26,Misto,1283,Vendas,1,Superior completo,Medicina,1,956,3,M,52,2,2,Vendedo senior,1,Solteiro,4294,11148,1,1,Não,12,3,2,80,0,7,2,3,7,7,0,7,Não
41,Misto,263,Engenharia,6,Superior completo,Medicina,1,957,4,M,59,3,1,Tecnico,1,Solteiro,4721,3119,2,1,Sim,13,3,3,80,0,20,3,3,18,13,2,17,Não
36,Misto,938,Engenharia,2,Superior incompleto - cursando,Medicina,1,958,3,M,79,3,1,Tecnico,3,Solteiro,2519,12287,4,1,Não,21,4,3,80,0,16,6,3,11,8,3,9,Não
31,Cliente,616,Engenharia,12,Superior completo,Medicina,1,961,4,F,41,3,2,Analista,4,Casado,5855,17369,0,1,Sim,11,3,3,80,2,10,2,1,9,7,8,5,Não
40,Misto,1469,Engenharia,9,Superior incompleto - cursando,Medicina,1,964,4,M,35,3,1,Engenheiro,2,Divorciado,3617,25063,8,1,Sim,14,3,4,80,1,3,2,3,1,1,0,0,Não
32,Misto,498,Engenharia,3,Superior incompleto - cursando,Medicina,1,966,3,F,93,3,2,Supervisor,1,Casado,6725,13554,1,1,Não,12,3,3,80,1,8,2,4,8,7,6,3,Não
33,Escritório,1069,Engenharia,1,Superior completo,Ciências das natureza,1,969,2,F,42,2,2,Analista,4,Solteiro,6949,12291,0,1,Não,14,3,1,80,0,6,3,3,5,0,1,4,Não
45,Cliente,805,Engenharia,4,Superior incompleto,Ciências das natureza,1,972,3,M,57,3,2,Tecnico,2,Casado,4447,23163,1,1,Não,12,3,2,80,0,9,5,2,9,7,0,8,Não
